! Original: https://adguardteam.github.io/HostlistsRegistry/assets/filter_10.txt
! Version: 1.0.21.25
! Last modified: 2026-07-05T08:42:21.095Z
! Transformed by: https://github.com/IgorKha/mikrotik-adlist
0.0.0.0 uniswap.host
0.0.0.0 uniswap.ro
0.0.0.0 uniswapagent.com
0.0.0.0 uniswapai.xyz
0.0.0.0 uniswapapp.xyz
0.0.0.0 uniswapbot.xyz
0.0.0.0 uniswapcapital.xyz
0.0.0.0 uniswapdao.xyz
0.0.0.0 uniswapdefi.xyz
0.0.0.0 uniswapetf.xyz
0.0.0.0 uniswapfund.xyz
0.0.0.0 uniswaphub.xyz
0.0.0.0 uniswaplabs.xyz
0.0.0.0 uniswaplender.xyz
0.0.0.0 uniswaplending.xyz
0.0.0.0 uniswapnft.xyz
0.0.0.0 uniswapstake.xyz
0.0.0.0 uniswapstaking.xyz
0.0.0.0 uniswaptoken.xyz
0.0.0.0 uniswaptrading.xyz
0.0.0.0 universityofqatarrectorate.godaddysites.com
0.0.0.0 uplevelreward.com
0.0.0.0 uprising.kip.pro
0.0.0.0 ureashi.com
0.0.0.0 us99.pro
0.0.0.0 uschse04.my03.com
0.0.0.0 uusilemmikki.com
0.0.0.0 valeofoodsgroup.com
0.0.0.0 validsteamkeys.com
0.0.0.0 vanced-official.com
0.0.0.0 vanced.to
0.0.0.0 venezuelabaseballjerseys.com
0.0.0.0 verfun.com
0.0.0.0 vessisdeutschland.com
0.0.0.0 vider-cda.online
0.0.0.0 vider-pl.pl
0.0.0.0 vider.com.pl
0.0.0.0 vider.info.pl
0.0.0.0 vider.online
0.0.0.0 vikingstore.co
0.0.0.0 vindhuisdieren.com
0.0.0.0 vinisay.com
0.0.0.0 vip100.cc
0.0.0.0 vipdeit.com
0.0.0.0 vipticketgiveaway.com
0.0.0.0 virustoal.com
0.0.0.0 visa-to-india.com
0.0.0.0 visacentral.com
0.0.0.0 visadone.com
0.0.0.0 visafirst.com
0.0.0.0 visagov.com
0.0.0.0 visasimple.com
0.0.0.0 visatoindia.org
0.0.0.0 visumbuitenland.nl
0.0.0.0 vizjer.eu
0.0.0.0 vod-tv.pl
0.0.0.0 vod.film
0.0.0.0 vodfix.pl
0.0.0.0 vodlist.com
0.0.0.0 volcomofficial.com
0.0.0.0 voucheras.com
0.0.0.0 w0-eg-d12-de-yd-nka-ne-rklkyazwo0.vercel.app
0.0.0.0 wadahlapak.top
0.0.0.0 wallpaperflare.com
0.0.0.0 watchmark.shop
0.0.0.0 wazofurniture.com
0.0.0.0 weathly.com
0.0.0.0 webvod.pl
0.0.0.0 whbinder.com
0.0.0.0 wikeb.com
0.0.0.0 wintexfashions.com
0.0.0.0 wisdomganga.com
0.0.0.0 withyotta.com
0.0.0.0 woadoodles.com
0.0.0.0 wp3.xyz
0.0.0.0 wpad.casa
0.0.0.0 wpad.ru
0.0.0.0 wpad.top
0.0.0.0 wpad.xyz
0.0.0.0 ww25.utilify.me
0.0.0.0 base-vod.pl
0.0.0.0 x2em.com
0.0.0.0 xcartpro.com
0.0.0.0 xn--airuptrkiye-yhb.com
0.0.0.0 xunlei.it
0.0.0.0 xvid.social-previews.top
0.0.0.0 yahhhoo.com
0.0.0.0 yasir252.com
0.0.0.0 yeezysofficial.us.com
0.0.0.0 yeswevibe.com
0.0.0.0 yeyvibe.com
0.0.0.0 ygtube.xyz
0.0.0.0 yhdshop.com
0.0.0.0 yofi-yofi.com
0.0.0.0 youdebrid.com
0.0.0.0 yoursecrethookup.com
0.0.0.0 youtubee.com
0.0.0.0 youtunbe.com
0.0.0.0 youutube.com
0.0.0.0 yuaonew.com
0.0.0.0 z-lib.id
0.0.0.0 z-lib.is
0.0.0.0 zalukaj-film.pl
0.0.0.0 zalukaj-vip.pl
0.0.0.0 zalukaj.app
0.0.0.0 zalukaj.cc
0.0.0.0 zalukaj.co
0.0.0.0 zalukaj.co.pl
0.0.0.0 zalukaj.eu
0.0.0.0 zalukaj.film
0.0.0.0 zalukaj.info.pl
0.0.0.0 zalukaj.io
0.0.0.0 zalukaj.site
0.0.0.0 zalukaj.us
0.0.0.0 zat.io
0.0.0.0 zedbubble.com
0.0.0.0 zerknij-tv.pl
0.0.0.0 zerorolex.com
0.0.0.0 zerowasteinitiative.com
0.0.0.0 zhongda.info
0.0.0.0 zlibrary.to
0.0.0.0 zobaczfilm.com
0.0.0.0 zolrqw.palatlaldate.com
0.0.0.0 avito.avito.avito.
0.0.0.0 yandex.avito.sber*
0.0.0.0 yandex.avito.www.
0.0.0.0 yandex.pay.avito.
0.0.0.0 booklng.com-*
0.0.0.0 avito.avito.www.avito.
0.0.0.0 booking.com-id*
