! Original: https://adguardteam.github.io/HostlistsRegistry/assets/filter_59.txt
! Version: 1.0.18.55
! Last modified: 2026-08-23T06:26:38.970Z
! Transformed by: https://github.com/IgorKha/mikrotik-adlist
0.0.0.0 poweredbyliquidfire.mobi
0.0.0.0 prodtraff.com
0.0.0.0 quadrinhoseroticos.net
0.0.0.0 rdvinfidele.club
0.0.0.0 reporo.net
0.0.0.0 restions-planted.com
0.0.0.0 reviewdollars.com
0.0.0.0 setravieso.com
0.0.0.0 sexad.net
0.0.0.0 sexemulator.com
0.0.0.0 sexflirtbook.com
0.0.0.0 sexintheuk.com
0.0.0.0 socialsex.biz
0.0.0.0 socialsex.com
0.0.0.0 targetingnow.com
0.0.0.0 trackvoluum.com
0.0.0.0 traffic.club
0.0.0.0 trafficbroker.com
0.0.0.0 trafficstars.com
0.0.0.0 trkbc.com
0.0.0.0 viensvoircesite.com
0.0.0.0 vlexokrako.com
0.0.0.0 xdtraffic.com
0.0.0.0 xmatch.com
0.0.0.0 xxxjmp.com
0.0.0.0 xxxmatch.com
0.0.0.0 zononi.com
0.0.0.0 pressms.ru
0.0.0.0 sinehut.com
0.0.0.0 paintejuke.com
0.0.0.0 imaginarybad.com
0.0.0.0 1463.info
0.0.0.0 www.mir-stalkera.ru
0.0.0.0 1wiipr.xyz
0.0.0.0 bngtrak.com
0.0.0.0 all-audio.pro
0.0.0.0 b.we-are-anon.com
0.0.0.0 sofq.site
0.0.0.0 iceprogs.ru
0.0.0.0 go.xl.ua
0.0.0.0 go.zdos.ru
0.0.0.0 spots.ru
0.0.0.0 1qi.info
0.0.0.0 refpahrwzjlv.top
0.0.0.0 betemolgar.com
0.0.0.0 z.cdn.trafficdok.com
0.0.0.0 deeppquiz.ru
0.0.0.0 virnews.club
0.0.0.0 bestdealfor1.life
0.0.0.0 click.zmctrack.net
0.0.0.0 ec2-44-233-143-239.us-west-2.compute.amazonaws.com
0.0.0.0 debitcrebit669.com
0.0.0.0 tirsmile.pro
0.0.0.0 go.ukrleads.com
0.0.0.0 apytrc.com
0.0.0.0 awesomeredirector.com
0.0.0.0 tubecontext.com
0.0.0.0 sharemefiles.ru
0.0.0.0 partners.parimatch.net
0.0.0.0 2date.club
0.0.0.0 5movies.live
0.0.0.0 741.net
0.0.0.0 absurdbatchconfess.com
0.0.0.0 adme-net.com
0.0.0.0 adpointbreakrtb.com
0.0.0.0 adsrv.me
0.0.0.0 adtrk20.com
0.0.0.0 affiliatetracker.io
0.0.0.0 agileskincareunrented.com
0.0.0.0 aimportfoliosquid.com
0.0.0.0 airartapt.site
0.0.0.0 ajrkm3.com
0.0.0.0 allsports4free.live
0.0.0.0 amazing-dates.com
0.0.0.0 angrilyanimatorcuddle.com
0.0.0.0 antfa.link
0.0.0.0 antj.link
0.0.0.0 appendixwarmingauthors.com
0.0.0.0 arthygeo.info
0.0.0.0 astrologyflyabletruth.com
0.0.0.0 atimaze.com
0.0.0.0 bdsmrencontres.com
0.0.0.0 bdwafx.com
0.0.0.0 bebreloomr.com
0.0.0.0 beqbox.com
0.0.0.0 bestcontentcost.top
0.0.0.0 bestentrypoint.com
0.0.0.0 bestgamesilo.com
0.0.0.0 bibinha.com
0.0.0.0 ccgcg.com
0.0.0.0 chooseroverlaidspecies.com
0.0.0.0 chosenlove.com
0.0.0.0 cleardexchange.com
0.0.0.0 click2m.org
0.0.0.0 clickadilla.com
0.0.0.0 cloudgallery.net
0.0.0.0 cloudtransfer.store
0.0.0.0 cmvrclicks000.com
0.0.0.0 combofile4u.click
0.0.0.0 connectoritineraryswimming.com
0.0.0.0 correctdilutetrophy.com
0.0.0.0 daftsex.com
0.0.0.0 dailyreports.info
0.0.0.0 dalyai.com
0.0.0.0 diffusionsubletunnamed.com
0.0.0.0 digital2cloud.com
0.0.0.0 dimmerlingowashable.com
0.0.0.0 directr.xyz
0.0.0.0 dirlink.net
0.0.0.0 dmsik.com
0.0.0.0 dosya-indirici.online
0.0.0.0 dpuplet.net
0.0.0.0 e2ertt.com
0.0.0.0 ecpms.net
0.0.0.0 eemgl.com
0.0.0.0 ergonomicparadeupstroke.com
0.0.0.0 express-new.com
0.0.0.0 familiarpyromaniasloping.com
0.0.0.0 fhvfd.com
0.0.0.0 finchoiluntainted.com
0.0.0.0 flixtab.com
0.0.0.0 fr-dustreaming.com
0.0.0.0 freelovehere.com
0.0.0.0 frtyl.com
0.0.0.0 ggpickaff.com
0.0.0.0 ggpickyaff.com
0.0.0.0 go2cliks.net
0.0.0.0 grottogamer.com
0.0.0.0 growleading.click
0.0.0.0 gsurl.in
0.0.0.0 gsurl.me
0.0.0.0 hhsp2.com
0.0.0.0 hotboys.biz
0.0.0.0 incontro-veloce.com
0.0.0.0 infokz.com
0.0.0.0 investing1.com
0.0.0.0 islamiclyricallyvariable.com
0.0.0.0 jetm-tech.net
0.0.0.0 jewhouca.net
0.0.0.0 jnbhi.com
0.0.0.0 karissavip.com
0.0.0.0 laserveradedomaina.com
0.0.0.0 lenzmx.com
0.0.0.0 localsnapsext.com
0.0.0.0 lucky-bet.site
0.0.0.0 madamecam.com
0.0.0.0 monetizer.co
0.0.0.0 mozime.com
0.0.0.0 o000oo.com
0.0.0.0 oclasrv.com
0.0.0.0 ofgogoatan.com
0.0.0.0 opsktp.com
0.0.0.0 origoclick.com
0.0.0.0 passion.com
0.0.0.0 performanceonclick.com
0.0.0.0 porn-upload.com
0.0.0.0 pornz.fr
0.0.0.0 potwm.com
0.0.0.0 pourbaiser.com
0.0.0.0 powv1deo.cc
0.0.0.0 prmobiles.com
0.0.0.0 producebreed.com
0.0.0.0 profitablecpmnetwork.com
0.0.0.0 ptapjmp.com
0.0.0.0 pulseadnetwork.com
0.0.0.0 rencontreadultere.club
0.0.0.0 repslys.com
0.0.0.0 rtbbonline.com
0.0.0.0 schjmp.com
0.0.0.0 search-converter.com
0.0.0.0 searchdimension.com
0.0.0.0 slabshookwasted.com
0.0.0.0 slext2.com
0.0.0.0 smapp.work
0.0.0.0 sportstreams.xyz
0.0.0.0 starsx.fr
0.0.0.0 streamall-search.com
0.0.0.0 subzero6969.site
0.0.0.0 swesomepop.com
0.0.0.0 sydneygfpink.com
0.0.0.0 tastiesfoods.com
0.0.0.0 techopedia.care
0.0.0.0 telechargementdirect.net
0.0.0.0 tharbadir.com
0.0.0.0 timesroadmapwed.com
0.0.0.0 tlootas.org
0.0.0.0 toponclick.com
0.0.0.0 torrent9.cm
0.0.0.0 trmzum.com
0.0.0.0 unltdentertainment.co
0.0.0.0 urbanproxy.eu
0.0.0.0 valemedia.net
0.0.0.0 ver-pelis.me
0.0.0.0 viewmoregirls.com
0.0.0.0 viiadr.com
0.0.0.0 vimeonk.com
0.0.0.0 webpushdirect.biz
0.0.0.0 wgoto.xyz
0.0.0.0 wmober.com
0.0.0.0 xtraserp.com
0.0.0.0 xu2.com
0.0.0.0 xxxviijmp.com
0.0.0.0 ztdog.com
0.0.0.0 altusmediagroupinc.go2cloud.org
0.0.0.0 buziol.pl
0.0.0.0 creative.stripchat.com
0.0.0.0 espncdn.shop
0.0.0.0 fullqurandownload.com
0.0.0.0 go.hackmodsapk.com
0.0.0.0 gtw.xvideos.fr
0.0.0.0 maigris.com
0.0.0.0 mb.indecentes-voisines.com
0.0.0.0 media-fire.org
0.0.0.0 mes-meilleurs-films.fr
0.0.0.0 olp.snapdesexe.com
0.0.0.0 poster.gamesprite.me
0.0.0.0 promo.streaming-illimite.ma
0.0.0.0 regie.story-fr.com
0.0.0.0 rencontre-ephemere.fr
0.0.0.0 seargg.xyz
0.0.0.0 senditcloud.com
0.0.0.0 t.vptbn.com
0.0.0.0 tool.acces-vod.com
0.0.0.0 ts.obsceneoffers.com
0.0.0.0 watchmygf.net
0.0.0.0 webcool69.com
0.0.0.0 x-flirt.co
0.0.0.0 capinfoproreport.batiactu.com
0.0.0.0 dm.html.net
0.0.0.0 promo.stream-films.fr
0.0.0.0 promo.vador.com
0.0.0.0 bondeddarkenedswerve.com
0.0.0.0 villainoussession.com
0.0.0.0 klik4.me
0.0.0.0 shortbioo.com
0.0.0.0 klik.zeus.fun
